Q,Te,Eh,GNP,Area,PD,B,L,R,T,I,Qs,Glacial,Lith,Connection,C_W_Length,Structure,Slope,W_Depth,Process,Structure_,MainClass,Shelf,Sinuosity,MarginType,Slope_W,ID,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,OID_,River_Name,Alt_Name,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,mm_yr_km,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_Class,C_TopH,C_LowH,C_Length,C_MaxH,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,F_Sum,BoW,R2,PD_Qs,S_Basin_ID,10m_km,SP,Shelf_LowH,F_Age,F_S
7.975369255,0.1,1,10046.16402,25673.9747,29.2996,0.1,1,3.0174,18.5321,1,1.0411,1,1,1493,597807.5,Strike-Slip,0.093878495,-20,FW,Strike-Slip,Equatorial,1,1.365249991,Active,74301.48,1493,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,947.55909,556.6648141,47483.61122,206,14.73898,5.04744,50.96803,6.71811,2,-96,-2194,143.47048,1858,6,41868.52696,1087,0,0,0,0,0,-3986,-199,0,North Pacific Ocean,3.07,10.23288,357,19.05731,250489.2232,-319,0,0
4.221813888,1,1,3494,11592.5363,81.9927,1.5,1.5,0.263,24.2133,1,1.0414,1,1.5,2214,266899.17,Foreland,0.013722939,-3,T,Foreland,Equatorial,2,1.009469986,Active,324460.06,2214,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.90996,16421.67748,290480.766,1073,11.60123,0.98539,5.19941,0.32704,0,0,0,0,0,0,0,0,0,0,0,0,0,-1889,-202,0,Malacca Strait,0.284,0.96438,1409,96.63257,190261.7612,-95,0,0
0.659295723,0.9,1,4496,1138.0332,17.8014,0.9,1,4.256,15.2913,1,1.0419,1,1,9151,75045.37,Fore-arc,0.087634942,-22,WT,Fore-arc,Equatorial,3,1.156610012,Active,74399.52,9151,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.99281,32797.07769,78900.71517,360,14.59978,56.71236,55.91434,3.94166,2,-181,-1942,44.98309,1761,2,121508.5627,733,0,0,0,0,0,-4496,-336,0,South Pacific Ocean,4.256,1.15768,168,20.31659,59294.1543,-311,0,0
2.35626757,1,2,5418.680627,5592.2344,663.7491,1,0.5,1.1495,15.1183,1,1.0423,1,0.5,4003,155091.66,,0.246627672,-60,TF,Intracratonic,Warm Temperate,2,1.069350004,Active,37854.8,4003,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.24446,38669.83689,235237.305,6335,0,7.41175,34.71158,0.46336,3,-146,-2048,56.48582,1902,5,262404.2517,862,0,0,0,0,0,-1669,-355,0,South China Sea,1.178,0.50853,0,7.76475,107910.0304,-109,0,0
1.035453403,1,1,20540,2000.8651,2.414,1,1,1.7573,21.5356,1,1.0429,1,1,14918,150873.75,Passive Margin,0.094994051,-21,WF,Passive Margin,Arid,2,1.052719951,Active,9753.52,14918,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,51.51222,1640.416706,18220.3477,-1,12.72781,11.64749,29.22022,13.55627,0,0,0,0,0,0,0,0,0,0,0,0,0,-532,-247,0,Red Sea,1.785,1.02672,1864,27.31721,121492.4603,-247,0,0
0.807683461,1,1,1844,1466.75,4.976,1.5,1.5,1.4019,22.4416,1,1.0432,1,1.5,12357,78216.18,,0.395989977,-75,W,Fore-arc,Equatorial,2,1.048480034,Active,14880.94,12357,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2931.28413,3799.061805,7929.945997,662,0,17.9234,179.02095,12.86263,2,-100,-3350,21.53871,3250,1,9392.3439,1037,0,0,0,0,0,-2766,-102,0,Bismarck Sea,1.441,1.01493,0,19.12729,42937.84978,-102,0,0
1.264151306,1,1,534,2567.7541,20.8219,2,2,0.6325,25.1032,1,1.044,1,2,6641,112490.61,,0.024809744,-33,TF,Passive Margin,Equatorial,1,1.015660048,Passive,56438.25,6641,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.92791,8410.647876,32474.36618,1419,0,5.62269,40.91197,5.66601,3,-288,-1531,26.20162,1243,1,42458.50284,510,0,0,0,0,0,-2481,-172,0,Mozambique Channel,0.636,1.03826,0,71.66261,82242.79112,-184,0,0
1.642246005,1,2,1488,3561.2493,127.9198,1.5,0.75,0.6152,25.8013,1,1.044,1,0.75,3914,145888.18,Passive Margin,0.094546189,-19,WF,Passive Margin,Equatorial,1,1.016129971,Passive,25367.05,3914,0,0,0,0,0,0,Bengal,,0,0,0,0,0,0,0,0,0,0,0,0,0,959.8581,3730.982641,46797.84821,8185,64.36175,4.21693,69.34192,6.32508,2,-113,-2228,33.29503,2115,2,52167.59138,971,-5364,2800000,1360000,32,2545587.393,-2129,-370,147605136,Bay of Bengal,0.646,0.49712,322,73.71621,101504.194,-296,96.53353,1.155357143
2.178450621,1,0.3,40718.51284,5069.7817,111.8469,0.6,2,1.1304,27.2515,1,1.0457,1,2,2460,236166.2,Intracratonic,0.28573344,-23,WT,Intracratonic,Arid,2,1.02583003,Passive,203578.86,2460,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107.72929,1202456.755,93170.39803,1471,57.24718,4.78646,15.17348,1.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,-3264,-175,0,Persian Gulf,1.176,3.35061,44,82.35439,192798.1293,-106,0,0
4.372386546,1,1,533.5821041,12111.6356,12.4541,2,2,0.2045,24.1049,1,1.0461,1,2,2976,279621.4,Passive Margin,0.123564963,-21,T,Passive Margin,Equatorial,1,1.553879976,Passive,35484.9,2976,0,0,0,0,0,0,Gorongosa,,13000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200,988.88535,27299.40363,56287.78463,2031,88.12504,0.73135,20.54395,2.04307,0,0,0,0,0,0,0,0,0,0,0,100,0,-844,-115,0,Mozambique Channel,0.208,1.0285,614,99.71837,131228.2054,-115,0,0
0.888894528,1,1,10809,1653.3599,7.7791,2,2,0.7151,27.3574,1,1.0463,1,2,6434,97901.66,Fore-arc,0.006205508,-1,W,Foreland,Equatorial,3,1.03915,Active,64903.02,6434,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.14009,111548.3128,116024.9447,1471,53.59799,7.30427,35.2526,1.3273,3,-514,-3095,94.33199,2550,3,185037.1443,339,0,0,0,0,0,-2494,-206,0,Caribbean Sea,0.813,0.92034,264,84.32368,76097.5068,-154,0,0
1.112001953,1,1,295.3219235,2187.442,5.1017,1,1,1.127,31.655,1,1.0475,1,1,12655,95312.43,,-9999,-9999,TF,Extensional,Arid,5,1.041980028,Active,-9999,12655,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,220.07944,-9999,-9999,-9999,0,11.82427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.141,1.03461,0,10.67725,18919.50294,0,0,0
1.872648179,1,2,12593,4196.3804,136.5704,1,0.5,0.91,24.3865,1,1.0477,1,0.5,3115,213900.65,,0.077704205,-9,W,Passive Margin,Equatorial,1,1.05151999,Passive,57609.5,3115,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.28874,5946.733694,31474.21414,1388,0,4.25431,53.86264,16.01311,2,-43,-3784,47.90565,3741,1,29119.69356,1396,0,0,0,0,0,-3376,-273,0,South Atlantic Ocean,0.91,0.52385,0,26.41196,130796.2665,-504,0,0
2.951794795,1,1,20540,7411.6058,6.9006,1,1,0.544,26.2701,1,1.0477,1,1,11810,154311.58,Intracratonic,-9999,-9999,,Intracratonic,,5,1.00691998,Passive,-9999,11810,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130.13833,-9999,-9999,-9999,17.92965,3.52533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.552,1.03251,25,86.04714,99180.5357,0,0,0
0.773523714,1,1,7489.027899,1389.6219,2.0932,2,2,1.1203,21.8871,1,1.0479,1,2,6638,75632.28,,0.040873092,-8,WF,Fore-arc,Equatorial,1,1.09355998,Active,20653.05,6638,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3070.81012,21643.71044,111184.7453,333,0,14.81246,106.13445,2.68922,2,-199,-1275,29.81648,1076,1,65143.80145,653,0,0,0,0,0,-2670,-478,0,North Pacific Ocean,1.159,1.01293,0,21.33493,56922.58483,-299,0,0
10.19012786,1,1,13089,34876.1993,0.0373,1.5,1.5,1.399,-11.6653,1,1.0486,1,1.5,300132,746245.82,,0.04901553,-7,WF,Foreland,Snow,2,1.100600004,Active,-9999,300132,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.07053,74053.38926,295511.2996,-1,0,1.87472,0,0.36885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sea of Okhotsk,1.519,0.96581,0,30.02745,712677.8586,-109,0,0
0.451137231,1,2,1488,708.2563,872.595,3,1.5,1.167,23.9506,1,1.0497,1,1.5,12690,60007.28,,0.179747432,-40,WF,Passive Margin,Equatorial,1,1.354879975,Passive,45612.11,12690,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2251.91643,0,42315.92702,992,0,19.44764,22.27479,6.38058,0,0,0,0,0,0,0,0,0,0,0,0,0,-1286,-270,0,Laccadive Sea,1.171,0.52307,0,52.18888,43280.67193,-270,0,0
0.808897553,1,1,3485.121228,1469.5065,35.338,1,1,2.6372,18.4057,1,1.0513,1,1,5551,97561.06,Foreland,0.051011356,-10,T,Foreland,Equatorial,2,1.008960009,Active,85910.34,5551,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2774.7567,19064.94145,49960.68031,2526,9.0505,27.03128,13.99133,3.62285,1,-100,-1416,41.4514,1264,2,58129.87814,1044,0,0,0,0,0,-1428,-226,0,Gulf of Boni,2.652,1.04539,1401,9.24146,75813.31513,-181,0,0
1.128833493,1,1,465,2228.9071,66.1232,1,1,1.7578,20.217,1,1.0513,1,1,10000,134669.75,,0.341051482,-92,WF,Passive Margin,Equatorial,1,1.024449945,Passive,52376.67,10000,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2225.24707,605.3118859,5347.91911,1059,0,13.05267,55.84547,45.43823,2,-44,-2941,38.68401,2897,1,5882.97595,1389,0,0,0,0,0,-3168,-243,0,Indian Ocean,1.768,1.0452,0,11.72506,89749.87391,-243,0,0
1.117734363,1,2,1488,2201.5465,200.4052,1.5,0.75,0.9599,24.5383,1,1.0533,1,0.75,6864,85792.13,,0.27951359,-48,WF,Passive Margin,Equatorial,3,1.350340009,Passive,37272.4,6864,0,0,0,0,0,0,Indus,,0,0,0,0,0,0,0,0,0,0,0,0,0,4518.44238,8201.847113,143585.0089,1042,0,11.18867,29.02952,1.5113,2,-70,-2518,105.09882,2448,1,151583.5698,1265,-4750,1416000,1525000,46,1366759.576,-1314,-232,26294785,Arabian Sea,0.982,0.51479,0,16.88589,49741.2542,-217,59.39937,2.426553672
3.645590381,1,1,60979,9649.7141,0.0252,1.5,1.5,0.2358,33.567,1,1.0547,1,1.5,1318,184668.53,Intracratonic,-9999,-9999,,Intracratonic,,5,1.021669984,Passive,-9999,1318,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,452.12738,-9999,-9999,-9999,54.18313,1.27688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.238,1.04497,40,99.95468,159618.9599,0,0,0
0.643917262,1,1,1833.629796,1104.9489,7.989,1.5,1.5,1.7465,22.4903,1,1.0549,1,1.5,12541,57374.52,,0.38401735,-80,W,Strike-Slip,Equatorial,2,1.001060009,Active,24380.47,12541,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3855.79641,258.3824852,10008.90217,257,0,30.44034,39.90899,10.09102,2,-15,-3799,38.11556,3784,1,9962.57726,1546,0,0,0,0,0,-1074,-101,0,Bismarck Sea,1.797,1.02521,0,19.76306,35009.3785,-101,0,0
1.341264583,0.7,1,31937.86116,2765.0162,34.2855,1.05,1.5,2.0104,14.4688,1,1.0558,1,1.5,4445,113055.8,,0.766063488,-132,WF,Foreland,Arid,1,1.121680021,Active,55883.62,4445,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,593.91876,220.3763745,4909.378384,-1,0,17.78237,37.18442,81.27302,2,-99,-1422,48.81271,1318,3,5260.72437,1052,0,0,0,0,0,-2477,-399,0,Mediterranean Sea - Western Basin,2.011,1.50777,0,3.8342,94021.34084,-399,0,0
2.039520568,1,2,5444,4668.9016,565.6647,4,2,0.7531,6.785,1,1.0589,1,2,4940,173215.94,Foreland,0.186911583,-45,WT,Intracratonic,Warm Temperate,2,1.108739972,Passive,29301.09,4940,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,991.01125,212661.3595,629922.1147,-1,44.86082,4.34775,26.07412,0.18415,0,0,0,0,0,0,0,0,0,0,0,0,0,-966,-202,0,Yellow Sea,0.763,0.52257,443,56.33595,109099.132,-116,0,0
12.7633542,0.1,1,10047,46212.6248,11.818,0.1,1,1.8941,18.8674,1,1.06,1,1,1497,642302.62,Strike-Slip,-9999,-9999,,Strike-Slip,,5,1.188820004,Active,-9999,1497,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,569.60166,-9999,-9999,-9999,13.50569,2.94892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.978,10.15069,720,18.30009,336454.5595,0,0,0
2.219253969,1,1,464.9939057,5188.7574,24.8805,1.5,1.5,0.4641,26.9524,1,1.0604,1,1.5,6154,170559.59,,0.375950411,-86,WF,Passive Margin,Equatorial,1,1.992789984,Passive,31409.26,6154,0,0,0,0,0,0,Menarandra,,5300,1,-9999,188.68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,664.84955,1441.439554,45069.39398,825,0,2.72104,47.47008,4.61511,3,-602,-3991,182.07209,3389,2,64689.98305,293,0,0,0,0,0,-1699,-208,0,Indian Ocean,0.474,1.03826,0,84.05426,97090.16622,-208,0,0
1.074723514,1,2,2369,2096.1654,211.7936,2,1,0.7789,23.6643,1,1.0623,1,1,12494,99940.01,Foreland,0.020182693,-4,TF,Foreland,Equatorial,2,1.144510031,Active,12548.21,12494,0,0,0,0,0,444,Panay,,2200,2.3,-9999,1045.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1800,3016.46712,2826.071874,49180.15336,1916,7.21196,7.79368,72.44061,2.90768,0,0,0,0,0,0,0,0,0,0,0,0,0,-1052,-143,0,Philippine Sea,0.799,0.51778,1471,38.1089,61429.3812,-143,0,0
1.771842695,1,1,5326.895785,3915.9403,0.84,2,2,0.5312,22.2318,1,1.0625,1,2,8059,155377.52,Intracratonic,-9999,-9999,,Intracratonic,,5,1.023669958,Passive,-9999,8059,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09835,-9999,-9999,-9999,68.85796,3.41877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.533,1.05887,45,67.32661,115527.9413,0,0,0
3.531796575,1,1,60976.70518,9274.6859,0.0639,1.5,1.5,0.3013,26.6588,1,1.0626,1,1.5,3730,162018.98,Intracratonic,0.04131211,-11,TW,Passive Margin,Equatorial,3,1.010849953,Passive,20065.4,3730,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.46013,19822.22199,74996.96282,762,48.18494,1.85966,93.44444,2.76011,2,-42,-2714,33.52582,2672,1,85434.24449,1403,0,0,0,0,0,-2082,-207,0,Coral Sea,0.311,1.02946,110,87.82604,108285.488,-207,0,0
24.32486067,0.1,1,4144.903119,103482.6546,0.6028,0.1,1,0.948,20.9508,1,1.0626,1,1,1115,891969.97,Intracratonic,-9999,-9999,,Intracratonic,,5,1.038930058,Passive,-9999,1115,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85638,-9999,-9999,-9999,68.05845,1.06282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.977,10.31026,45,90.31427,589994.9465,0,0,0
1.602526673,1,2,12593,3453.9114,165.6143,1,0.5,1.0598,24.5031,1,1.063,1,0.5,6043,297751.9,,0.094098344,-21,WF,Passive Margin,Equatorial,1,1.168820024,Passive,81303.06,6043,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.64748,1251.883651,26244.91684,1016,0,3.55934,46.8863,6.74416,2,-146,-3866,113.24668,3720,1,36156.45089,861,0,0,0,0,0,-4013,-201,0,South Atlantic Ocean,1.063,0.52992,0,29.64083,222797.8042,-177,0,0
2.76908422,1,1,20540,6842.6577,1.1625,1.5,1.5,0.5004,20.5947,1,1.0639,1,1.5,4352,232977.42,,-9999,-9999,,Intracratonic,,5,1.309489965,Passive,-9999,4352,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6666,-9999,-9999,-9999,0,2.14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.506,1.05209,0,68.67843,148892.3796,0,0,0
3.935778652,1,1,20540,10619.2279,2.4202,1.5,1.5,0.4155,17.4036,1,1.0663,1,1.5,1182,109721.36,,-9999,-9999,,Intracratonic,,5,1.356130004,Passive,-9999,1182,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,76.98337,-9999,-9999,-9999,0,3.78687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.432,1.02555,0,91.67354,72302.37358,0,0,0
0.675720177,1,1,1360.991635,1173.5814,0.7292,2,2,1.0818,27.0398,1,1.0681,1,2,6131,100015.28,,0.179316932,-37,WF,Passive Margin,Arid,1,1.067330003,Passive,48440.35,6131,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,79.61186,543.2343419,12367.90305,742,0,10.81635,41.30854,9.78339,2,-44,-2276,67.31432,2232,3,25464.51363,1391,0,0,0,0,0,-2122,-121,0,Arabian Sea,1.085,1.06492,0,56.90782,79867.50087,-121,0,0
1.017647185,1,1,12186.9976,1957.948,4.7894,2,2,0.9045,21.9019,1,1.0687,1,2,1041,86187.58,Extensional,0.103121801,-12,TF,Strike-Slip,Arid,3,1.619689941,Active,-9999,1041,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,151.90036,17768.8226,112219.1253,693,27.54135,10.49455,0,1.45252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gulf of California,0.914,1.05761,1264,48.31768,59250.51966,-163,0,0
0.360094301,1,1,7104,534.3489,16.9869,1.5,1.5,4.4642,15.795,1,1.069,1,1.5,40050,51552.37,,0.113543784,-21,WF,Foreland,Equatorial,1,1.041739941,Active,53394.19,40050,0,0,0,0,0,17,Ancho,,540,0.47,-9999,870.37,0.03,-9999,0.056,63.83,-9999,-9999,-9999,-9999,-9999,2719.33001,388.4122989,16198.66664,4425,0,86.59544,35.95897,8.58095,2,-83,-2617,41.87971,2534,1,60798.26792,1189,0,0,0,0,0,-2059,-139,0,Caribbean Sea,4.465,1.06883,0,0.54686,41574.96542,-139,0,0
0.557970009,1,2,2835,923.7792,441.3072,3,1.5,1.0113,23.129,1,1.0708,1,1.5,12971,97082.97,,0.231545052,-58,WF,Passive Margin,Equatorial,1,1.05614996,Passive,29440.39,12971,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3717.56909,778.7080817,23874.84947,1490,0,10.41686,109.64529,20.39803,2,-16,-3732,39.16943,3716,2,18400.25009,1544,0,0,0,0,0,-3968,-740,0,Laccadive Sea,1.014,0.53397,0,43.24785,57774.86804,-487,0,0
0.605778498,1,1,14394,1023.7571,0.6281,1.5,1.5,1.797,24.195,1,1.0718,1,1.5,13275,88660.52,,0.968916324,-126,WF,Fore-arc,Arid,1,1.075860024,Active,75886.74,13275,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13199,2626.004967,5704.134484,159,0,20.26832,71.98886,19.10895,1,-35,-1745,55.24144,1710,1,22629.05185,1440,0,0,0,0,0,-5620,-157,0,South Pacific Ocean,1.797,1.07184,0,2.23533,76668.78315,-109,0,0
1.956029223,0.3,2,2247.489964,4431.2248,235.2157,0.6,1,1.6665,21.8232,1,1.0734,1,1,4779,227949.71,Foreland,0.476183161,-114,WF,Foreland,Equatorial,1,1.127740026,Active,10138.4,4779,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.32868,106.7248825,7861.205634,1235,11.75727,7.31082,120.82774,14.50159,2,-19,-2417,18.62034,2398,1,19178.08852,1532,0,0,0,0,0,-1339,-114,0,Caribbean Sea,1.667,1.78839,300,14.52149,158153.6634,-114,0,0
0.843977518,1,1,-98.94712111,1549.595,27.7884,2,2,1.1551,20.5638,1,1.0737,1,2,11978,117427.15,Fore-arc,0.090702775,-17,TF,Fore-arc,Equatorial,1,1.08870995,Active,39662.8,11978,0,0,0,0,0,0,Bengal,,0,0,0,0,0,0,0,0,0,0,0,0,0,3284.6931,20229.53502,67458.30563,9489,3.50514,9.83674,37.26414,3.23163,2,-105,-1796,17.91615,1691,1,70241.37774,1001,-5364,2800000,1360000,32,2545587.393,-1778,-300,147605136,Bay of Bengal,1.165,1.06457,329,8.92764,50474.39419,-218,96.53353,1.280714286
17.68469832,1,1,11356,69470.7006,1.4076,2,2,0.5271,2.439,1,1.0751,1,2,293,792059.89,Intracratonic,-9999,-9999,,Intracratonic,,5,1.123810053,Passive,-9999,293,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,367.68823,-9999,-9999,-9999,17.14483,0.66548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.572,0.9907,485,84.14269,593871.8311,0,0,0
1.84678305,1,1,520.9737731,4124.0551,12.7076,2,2,0.4411,26.1092,1,1.0756,1,2,12449,179204.64,,0.470178258,-105,TF,Passive Margin,Equatorial,1,1.008659959,Passive,26273.5,12449,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.99599,5174.171904,6100.103318,3928,0,2.46143,61.96358,23.77009,1,-1,-1237,10.5802,1236,1,4545.99498,1607,0,0,0,0,0,-1773,-145,0,Indian Ocean,0.442,1.0734,0,64.34811,124688.0833,-145,0,0
1.933086164,1,1,808,4366.3508,28.658,0.5,0.5,1.707,25.934,1,1.0765,1,0.5,5239,260650.77,,1.010222775,-131,TF,Passive Margin,Equatorial,1,1.760949969,Passive,83157.13,5239,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,889.23318,16250.56643,4988.992666,4503,0,6.54899,11.33998,45.90105,0,0,0,0,0,0,0,0,0,0,0,0,0,-1172,-229,0,Indian Ocean,1.707,1.07652,0,46.11676,155574.4485,-229,0,0
0.679555491,1,1,10809,1181.9137,42.1988,1.5,1.5,1.7124,22.8865,1,1.0768,1,1.5,14947,54671.65,,0.055794685,-10,WF,Foreland,Equatorial,3,1.29843998,Active,139173.82,14947,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1422.91776,67358.39602,6001.281078,2000,0,31.32154,23.35928,36.82547,3,-467,-3910,73.69041,3443,1,133256.1148,365,0,0,0,0,0,-3365,-114,0,Caribbean Sea,1.714,1.07575,0,11.0656,24772.93494,-221,0,0
2.769731236,1,1,60979,6844.6563,0.0279,2,2,0.2404,32.8513,1,1.0779,1,2,2870,174412.41,Intracratonic,0.03857432,-7,W,Passive Margin,Arid,3,1.021669984,Passive,-9999,2870,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,475.62184,0,220480.5187,-1,42.34587,1.37834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indian Ocean,0.241,1.07523,40,99.67847,126179.9345,0,0,0
0.584525613,1,1,3485.889025,979.0594,15.0266,1.5,1.5,2.2068,20.4443,1,1.0782,1,1.5,2588,89661.31,Fore-arc,0.106398516,-19,W,Fore-arc,Equatorial,1,1.012030005,Active,22801.06,2588,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3170.92609,279.6049368,42287.32759,3884,8.91998,24.61262,32.54235,4.37483,0,0,0,0,0,0,0,0,0,0,0,0,0,-927,-185,0,Indian Ocean,2.212,1.0757,226,27.37958,65577.47071,-185,0,0
0.648219507,1,1,48111,1114.1848,0.0009,14.5922,1.5,2.1054,-12.2003,9.7281,1.0787,9.728125465,1.5,302559,95762.66,,0.133675398,-20,W,Fore-arc,Polar,1,1.307719946,Active,27218.5,302559,0,0,0,0,0,0,Copper,,0,0,0,0,0,0,0,0,0,0,0,0,0,3791.08475,36704.92533,47688.95515,1915,0,21.9856,108.16173,7.88443,0,0,0,0,0,0,0,0,-3795,300000,254000,74,14006.76117,-3402,-458,423880,Gulf of Alaska,2.111,0.11059,0,2.46143,10184.27219,-376,33.84836,1.31
0.743334988,1,1,4195.408972,1322.164,79.0153,1,1,1.8707,29.0124,1,1.082,1,1,8712,109177.71,Passive Margin,0.308165858,-73,WF,Passive Margin,Arid,2,1.135220051,Active,19617.45,8712,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127.27544,1312.437733,90157.59567,-1,12.50756,17.13445,61.11905,1.68594,0,0,0,0,0,0,0,0,0,0,0,0,0,-1391,-192,0,Red Sea,1.874,1.08006,313,19.7925,84782.26266,-152,0,0
3.815246847,0.7,1,60979,10214.2836,6.4888,0.7,1,1.4568,11.4558,1,1.0833,1,1,2601,217177.14,,0.308644848,-62,W,Passive Margin,Warm Temperate,1,1.019299984,Passive,-9999,2601,0,0,0,0,0,0,Derwent,,9200,4.3,-9999,467.39,0.11,-9999,0.012,25.581,-9999,-9999,-9999,-9999,1500,1333.24319,0,35939.37558,-1,0,6.70789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bass Strait,1.471,1.53268,0,20.94368,62589.98727,0,0,0
2.486552722,1,1,-99,5981.3842,0.3876,2,2,0.4415,18.8161,1,1.0839,1,2,9171,131934.48,,-9999,-9999,,Intracratonic,,5,1.220070004,Passive,-9999,9171,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,26.76019,-9999,-9999,-9999,0,3.34636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.468,1.02253,0,87.03266,67140.34374,0,0,0
5.90477519,1,1,5148.741615,17632.294,0.2888,1.5,1.5,1.5338,3.3229,1,1.086,1,1.5,1024,439689.01,Extensional,-9999,-9999,,Extensional,,5,1.037410021,Active,-9999,1024,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,100.84978,-9999,-9999,-9999,70.64436,3.48837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.577,1.05622,1087,39.5587,327010.213,0,0,0
